seqID,cluster,ancestor
0,1,1
1,2,1
2,3,1
3,4,1
4,5,1
5,6,1
6,7,1
7,8,1
8,9,1
9,10,1
10,11,1
11,12,1
12,13,1
13,14,1
14,15,1
15,16,1
16,17,1
17,18,1
18,19,1
19,20,1
20,21,1
21,22,1
22,23,1
23,24,1
24,25,1
25,26,1
26,27,27
27,28,27
28,29,27
29,30,27
30,27,27
31,31,27
32,32,27
33,33,27
34,34,27
35,35,27
36,36,27
37,37,27
38,38,27
39,39,27
40,40,27
41,41,27
42,42,27
43,43,27
44,44,27
45,45,27
46,46,27
47,47,27
48,48,27
49,49,27
50,50,27
51,51,27
52,52,52
53,52,52
54,53,52
55,54,52
56,55,52
57,56,52
58,57,52
59,58,52
60,59,52
61,60,52
62,61,52
63,62,52
64,63,52
65,64,52
66,65,52
67,66,52
68,67,52
69,68,52
70,69,52
71,70,52
72,71,52
73,72,52
74,73,52
75,74,52
76,75,52
77,76,52
78,77,77
79,78,77
80,79,77
81,80,77
82,81,77
83,82,77
84,83,77
85,84,77
86,85,77
87,86,77
88,87,77
89,88,77
90,89,77
91,90,77
92,91,77
93,92,77
94,93,77
95,94,77
96,95,77
97,96,77
98,97,77
99,98,77
100,99,77
101,100,77
102,101,77
103,102,77
104,103,103
105,104,103
106,105,103
107,106,103
108,107,103
109,108,103
110,109,103
111,110,103
112,111,103
113,112,103
114,113,103
115,114,103
116,115,103
117,116,103
118,117,103
119,118,103
120,119,103
121,120,103
122,121,103
123,122,103
124,123,103
125,124,103
126,125,103
127,126,103
128,127,103
129,128,103
130,129,129
131,130,129
132,131,129
133,129,129
134,129,129
135,129,129
136,132,129
137,133,129
138,134,129
139,135,129
140,136,129
141,137,129
142,138,129
143,139,129
144,140,129
145,141,129
146,142,129
147,143,129
148,144,129
149,145,129
150,146,129
151,147,129
152,148,129
153,149,129
154,150,129
155,151,129
156,152,152
157,153,152
158,154,152
159,155,152
160,156,152
161,157,152
162,158,152
163,159,152
164,160,152
165,161,152
166,162,152
167,163,152
168,164,152
169,165,152
170,166,152
171,167,152
172,168,152
173,169,152
174,170,152
175,171,152
176,172,152
177,173,152
178,174,152
179,175,152
180,176,152
181,177,152
182,178,178
183,179,178
184,180,178
185,181,178
186,178,178
187,182,178
188,183,178
189,184,178
190,185,178
191,186,178
192,187,178
193,188,178
194,189,178
195,190,178
196,191,178
197,192,178
198,193,178
199,194,178
200,195,178
201,196,178
202,197,178
203,198,178
204,199,178
205,200,178
206,201,178
207,202,178
208,203,203
209,204,203
210,203,203
211,205,203
212,206,203
213,207,203
214,208,203
215,209,203
216,210,203
217,211,203
218,212,203
219,213,203
220,214,203
221,215,203
222,216,203
223,217,203
224,218,203
225,219,203
226,220,203
227,221,203
228,222,203
229,223,203
230,224,203
231,225,203
232,226,203
233,227,203
234,228,228
235,229,228
236,228,228
237,230,228
238,228,228
239,231,228
240,232,228
241,233,228
242,234,228
243,235,228
244,236,228
245,237,228
246,238,228
247,239,228
248,240,228
249,241,228
250,242,228
251,243,228
252,244,228
253,245,228
254,246,228
255,247,228
256,248,228
257,249,228
258,250,228
259,251,228
260,252,252
261,253,252
262,254,252
263,255,252
264,256,252
265,257,252
266,258,252
267,259,252
268,260,252
269,261,252
270,262,252
271,263,252
272,264,252
273,265,252
274,266,252
275,267,252
276,268,252
277,269,252
278,270,252
279,271,252
280,272,252
281,273,252
282,274,252
283,275,252
284,276,252
285,277,252
286,278,278
287,279,278
288,280,278
289,281,278
290,282,278
291,283,278
292,284,278
293,285,278
294,286,278
295,287,278
296,288,278
297,289,278
298,290,278
299,291,278
300,292,278
301,293,278
302,294,278
303,295,278
304,296,278
305,297,278
306,298,278
307,299,278
308,300,278
309,301,278
310,302,278
311,303,278
312,304,304
313,305,304
314,306,304
315,304,304
316,307,304
317,308,304
318,309,304
319,310,304
320,311,304
321,312,304
322,313,304
323,314,304
324,315,304
325,316,304
326,317,304
327,318,304
328,319,304
329,320,304
330,321,304
331,322,304
332,323,304
333,324,304
334,325,325
335,326,304
336,327,304
337,328,304
338,329,329
339,330,329
340,329,329
341,331,329
342,332,329
343,333,329
344,334,329
345,335,329
346,336,329
347,337,329
348,338,329
349,339,329
350,340,329
351,341,329
352,342,329
353,343,329
354,344,329
355,345,329
356,346,329
357,347,329
358,348,329
359,349,329
360,350,329
361,351,329
362,352,329
363,353,329
364,354,354
365,355,354
366,356,354
367,354,354
368,357,354
369,354,354
370,358,354
371,359,354
372,360,354
373,361,354
374,362,354
375,363,354
376,364,354
377,365,354
378,366,354
379,367,354
380,368,354
381,369,354
382,370,354
383,371,354
384,372,354
385,373,373
386,374,354
387,375,354
388,376,354
389,377,354
390,378,378
391,379,378
392,378,378
393,378,378
394,380,378
395,381,378
396,382,378
397,383,378
398,384,378
399,385,378
400,386,378
401,387,378
402,388,378
403,389,378
404,390,378
405,391,378
406,392,378
407,393,378
408,394,378
409,395,378
410,396,378
411,397,378
412,398,378
413,399,378
414,400,378
415,401,378
416,402,402
417,403,402
418,404,402
419,405,402
420,402,402
421,406,402
422,407,402
423,408,402
424,409,402
425,410,402
426,411,402
427,412,402
428,413,402
429,414,402
430,415,402
431,416,402
432,417,402
433,418,402
434,419,402
435,420,402
436,421,402
437,422,402
438,423,402
439,424,402
440,425,402
