seqID,cluster,ancestor
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,2,1
17,1,1
18,3,1
19,4,1
20,5,1
21,6,1
22,7,1
23,1,1
24,8,1
25,9,1
26,10,10
27,10,10
28,10,10
29,10,10
30,10,10
31,10,10
32,10,10
33,10,10
34,10,10
35,10,10
36,10,10
37,10,10
38,10,10
39,10,10
40,11,10
41,10,10
42,12,10
43,10,10
44,10,10
45,13,10
46,10,10
47,14,10
48,15,10
49,10,10
50,16,10
51,17,10
52,18,18
53,18,18
54,18,18
55,18,18
56,18,18
57,18,18
58,18,18
59,18,18
60,18,18
61,18,18
62,18,18
63,18,18
64,18,18
65,18,18
66,18,18
67,18,18
68,19,18
69,20,18
70,18,18
71,18,18
72,21,18
73,18,18
74,22,18
75,23,18
76,24,18
77,25,18
78,26,26
79,26,26
80,26,26
81,26,26
82,26,26
83,26,26
84,26,26
85,26,26
86,26,26
87,26,26
88,26,26
89,26,26
90,26,26
91,26,26
92,26,26
93,26,26
94,27,26
95,26,26
96,28,26
97,29,26
98,26,26
99,30,26
100,31,26
101,32,26
102,33,26
103,34,26
104,35,35
105,35,35
106,35,35
107,35,35
108,35,35
109,35,35
110,35,35
111,35,35
112,35,35
113,35,35
114,35,35
115,35,35
116,35,35
117,35,35
118,35,35
119,35,35
120,35,35
121,35,35
122,35,35
123,35,35
124,35,35
125,35,35
126,36,35
127,35,35
128,37,35
129,35,35
130,38,38
131,38,38
132,38,38
133,38,38
134,38,38
135,38,38
136,38,38
137,38,38
138,38,38
139,38,38
140,38,38
141,38,38
142,38,38
143,38,38
144,38,38
145,38,38
146,39,38
147,40,38
148,41,38
149,38,38
150,38,38
151,42,38
152,43,38
153,44,38
154,45,38
155,38,38
156,46,46
157,46,46
158,46,46
159,46,46
160,46,46
161,46,46
162,46,46
163,46,46
164,46,46
165,46,46
166,46,46
167,46,46
168,46,46
169,46,46
170,46,46
171,46,46
172,46,46
173,47,46
174,46,46
175,48,46
176,49,46
177,50,46
178,51,46
179,52,46
180,53,46
181,54,46
182,55,55
183,55,55
184,55,55
185,55,55
186,55,55
187,55,55
188,55,55
189,55,55
190,55,55
191,55,55
192,55,55
193,55,55
194,55,55
195,56,55
196,55,55
197,55,55
198,55,55
199,57,55
200,58,55
201,55,55
202,59,55
203,60,55
204,61,55
205,62,55
206,63,55
207,64,55
208,65,65
209,65,65
210,65,65
211,65,65
212,65,65
213,65,65
214,65,65
215,65,65
216,65,65
217,65,65
218,65,65
219,65,65
220,65,65
221,66,65
222,65,65
223,65,65
224,67,65
225,68,65
226,69,65
227,65,65
228,70,65
229,71,65
230,65,65
231,72,65
232,73,65
233,74,65
234,75,75
235,75,75
236,75,75
237,75,75
238,75,75
239,75,75
240,75,75
241,75,75
242,75,75
243,75,75
244,75,75
245,75,75
246,75,75
247,75,75
248,75,75
249,76,75
250,77,75
251,75,75
252,78,75
253,75,75
254,75,75
255,79,75
256,80,75
257,81,75
258,82,75
259,83,75
260,84,84
261,84,84
262,84,84
263,84,84
264,84,84
265,84,84
266,84,84
267,84,84
268,84,84
269,84,84
270,84,84
271,84,84
272,84,84
273,85,84
274,84,84
275,84,84
276,86,84
277,87,84
278,88,84
279,89,84
280,84,84
281,90,84
282,91,84
283,92,84
284,93,84
285,94,84
286,95,95
287,95,95
288,95,95
289,95,95
290,95,95
291,95,95
292,95,95
293,95,95
294,95,95
295,95,95
296,95,95
297,96,95
298,95,95
299,95,95
300,95,95
301,95,95
302,97,95
303,98,95
304,95,95
305,99,95
306,95,95
307,100,95
308,101,95
309,102,95
310,95,95
311,103,95
312,104,104
313,104,104
314,104,104
315,104,104
316,104,104
317,104,104
318,104,104
319,104,104
320,104,104
321,104,104
322,104,104
323,104,104
324,104,104
325,104,104
326,104,104
327,104,104
328,105,104
329,104,104
330,106,104
331,107,104
332,104,104
333,108,104
334,109,104
335,110,104
336,111,104
337,112,104
338,113,113
339,113,113
340,113,113
341,113,113
342,113,113
343,113,113
344,113,113
345,113,113
346,113,113
347,113,113
348,113,113
349,113,113
350,113,113
351,113,113
352,114,113
353,113,113
354,115,113
355,116,113
356,113,113
357,113,113
358,117,113
359,118,113
360,119,113
361,120,113
362,113,113
363,121,113
364,122,122
365,122,122
366,122,122
367,122,122
368,122,122
369,122,122
370,122,122
371,122,122
372,122,122
373,122,122
374,122,122
375,122,122
376,122,122
377,122,122
378,122,122
379,122,122
380,122,122
381,123,122
382,122,122
383,124,122
384,122,122
385,125,122
386,126,122
387,127,122
388,128,122
389,129,122
390,130,130
391,130,130
392,130,130
393,130,130
394,130,130
395,130,130
396,130,130
397,130,130
398,130,130
399,130,130
400,130,130
401,130,130
402,131,130
403,130,130
404,130,130
405,130,130
406,132,130
407,133,130
408,134,130
409,135,130
410,130,130
411,136,130
412,137,130
413,138,130
414,139,130
415,140,130
416,141,141
417,141,141
418,141,141
419,141,141
420,141,141
421,141,141
422,141,141
423,141,141
424,141,141
425,141,141
426,141,141
427,141,141
428,141,141
429,141,141
430,141,141
431,141,141
432,142,141
433,143,141
434,144,141
435,141,141
436,145,141
437,146,141
438,141,141
439,147,141
440,148,141
441,149,141
442,150,150
443,150,150
444,150,150
445,150,150
446,150,150
447,150,150
448,150,150
449,150,150
450,150,150
451,150,150
452,150,150
453,150,150
454,150,150
455,150,150
456,150,150
457,150,150
458,150,150
459,151,150
460,152,150
461,153,150
462,154,150
463,155,150
464,156,150
465,157,150
466,158,150
467,159,150
468,160,160
469,160,160
470,160,160
471,160,160
472,160,160
473,160,160
474,160,160
475,160,160
476,160,160
477,160,160
478,160,160
479,160,160
480,161,160
481,160,160
482,162,160
483,160,160
484,163,160
485,164,160
486,165,160
487,160,160
488,166,160
489,167,160
490,168,160
491,169,160
492,170,160
493,171,160
494,172,172
495,172,172
496,172,172
497,172,172
498,172,172
499,172,172
500,172,172
501,172,172
502,172,172
503,172,172
504,172,172
505,172,172
506,172,172
507,173,172
508,172,172
509,174,172
510,175,172
511,176,172
512,177,172
513,178,172
514,179,172
515,180,172
516,181,172
517,182,172
518,183,172
519,184,172
520,185,185
521,185,185
522,185,185
523,185,185
524,185,185
525,185,185
526,185,185
527,185,185
528,185,185
529,185,185
530,185,185
531,185,185
532,185,185
533,185,185
534,186,185
535,185,185
536,187,185
537,185,185
538,188,185
539,185,185
540,185,185
541,189,185
542,190,185
543,191,185
544,192,185
545,185,185
546,193,193
547,193,193
548,193,193
549,193,193
550,193,193
551,193,193
552,193,193
553,193,193
554,193,193
555,193,193
556,193,193
557,193,193
558,194,193
559,195,193
560,196,193
561,193,193
562,197,193
563,198,193
564,193,193
565,199,193
566,200,193
567,201,193
568,202,193
569,203,193
570,204,193
571,205,193
572,206,206
573,206,206
574,206,206
575,206,206
576,206,206
577,206,206
578,206,206
579,206,206
580,206,206
581,206,206
582,206,206
583,207,206
584,208,206
585,206,206
586,206,206
587,206,206
588,209,206
589,210,206
590,206,206
591,211,206
592,206,206
593,206,206
594,212,206
595,213,206
596,214,206
597,215,206
598,216,216
599,216,216
600,216,216
601,216,216
602,216,216
603,216,216
604,216,216
605,216,216
606,216,216
607,216,216
608,216,216
609,216,216
610,216,216
611,216,216
612,217,216
613,218,216
614,216,216
615,216,216
616,216,216
617,219,216
618,220,216
619,221,216
620,222,216
621,223,216
622,224,216
623,216,216
624,225,225
625,225,225
626,225,225
627,225,225
628,225,225
629,225,225
630,225,225
631,225,225
632,225,225
633,225,225
634,225,225
635,225,225
636,225,225
637,226,225
638,225,225
639,225,225
640,225,225
641,227,225
642,228,225
643,225,225
644,225,225
645,229,225
646,230,225
647,231,225
648,232,225
649,225,225
650,233,233
651,233,233
652,233,233
653,233,233
654,233,233
655,233,233
656,233,233
657,233,233
658,233,233
659,233,233
660,233,233
661,233,233
662,234,233
663,233,233
664,233,233
665,235,233
666,236,233
667,237,233
668,238,233
669,239,233
670,240,233
671,241,233
672,242,233
673,243,233
674,244,233
675,245,233
676,246,246
677,246,246
678,246,246
679,246,246
680,246,246
681,246,246
682,246,246
683,246,246
684,246,246
685,246,246
686,246,246
687,246,246
688,246,246
689,246,246
690,246,246
691,246,246
692,246,246
693,246,246
694,246,246
695,246,246
696,246,246
697,247,246
698,248,246
699,246,246
700,249,246
701,250,246
702,251,251
703,251,251
704,251,251
705,251,251
706,251,251
707,251,251
708,251,251
709,251,251
710,251,251
711,251,251
712,251,251
713,251,251
714,251,251
715,252,251
716,251,251
717,251,251
718,253,251
719,251,251
720,254,251
721,251,251
722,251,251
723,251,251
724,255,251
725,256,251
726,251,251
727,257,251
728,258,258
729,258,258
730,258,258
731,258,258
732,258,258
733,258,258
734,258,258
735,258,258
736,258,258
737,258,258
738,258,258
739,258,258
740,258,258
741,258,258
742,258,258
743,258,258
744,259,258
745,260,258
746,258,258
747,261,258
748,262,258
749,263,258
750,264,258
751,265,258
752,266,258
753,267,258
754,268,268
755,268,268
756,268,268
757,268,268
758,268,268
759,268,268
760,268,268
761,268,268
762,268,268
763,268,268
764,268,268
765,268,268
766,268,268
767,268,268
768,269,268
769,268,268
770,268,268
771,270,268
772,268,268
773,271,268
774,268,268
775,272,268
776,273,268
777,274,268
778,275,268
779,276,268
780,277,277
781,277,277
782,277,277
783,277,277
784,277,277
785,277,277
786,277,277
787,277,277
788,277,277
789,277,277
790,277,277
791,278,277
792,279,277
793,277,277
794,277,277
795,277,277
796,280,277
797,277,277
798,281,277
799,282,277
800,283,277
801,284,277
802,285,277
803,277,277
804,286,277
805,287,277
806,288,288
807,288,288
808,288,288
809,288,288
810,288,288
811,288,288
812,288,288
813,288,288
814,288,288
815,288,288
816,288,288
817,288,288
818,288,288
819,288,288
820,288,288
821,289,288
822,290,288
823,291,288
824,292,288
825,293,288
826,288,288
827,294,288
828,295,288
829,296,288
830,297,288
831,298,288
832,299,299
833,299,299
834,299,299
835,299,299
836,299,299
837,299,299
838,299,299
839,299,299
840,299,299
841,299,299
842,299,299
843,300,299
844,299,299
845,299,299
846,301,299
847,299,299
848,302,299
849,303,299
850,304,299
851,299,299
852,299,299
853,305,299
854,306,299
855,299,299
856,307,299
857,299,299
858,308,308
859,308,308
860,308,308
861,308,308
862,308,308
863,308,308
864,308,308
865,308,308
866,308,308
867,308,308
868,308,308
869,308,308
870,309,308
871,308,308
872,308,308
873,308,308
874,310,308
875,308,308
876,311,308
877,308,308
878,312,308
879,313,308
880,314,308
881,315,308
882,316,308
883,317,308
884,318,318
885,318,318
886,318,318
887,318,318
888,318,318
889,318,318
890,318,318
891,318,318
892,318,318
893,318,318
894,318,318
895,318,318
896,318,318
897,318,318
898,318,318
899,318,318
900,319,318
901,320,318
902,321,318
903,318,318
904,322,318
905,323,318
906,324,318
907,325,318
908,326,318
909,327,318
910,328,328
911,328,328
912,328,328
913,328,328
914,328,328
915,328,328
916,328,328
917,329,328
918,328,328
919,328,328
920,328,328
921,328,328
922,328,328
923,328,328
924,328,328
925,328,328
926,330,328
927,331,328
928,328,328
929,332,328
930,333,328
931,334,328
932,335,328
933,336,328
934,337,328
935,338,328
936,339,339
937,339,339
938,339,339
939,339,339
940,339,339
941,339,339
942,339,339
943,339,339
944,339,339
945,339,339
946,339,339
947,339,339
948,340,339
949,339,339
950,339,339
951,339,339
952,341,339
953,339,339
954,342,339
955,339,339
956,339,339
957,343,339
958,339,339
959,344,339
960,345,339
961,346,339
962,347,347
963,347,347
964,347,347
965,347,347
966,347,347
967,347,347
968,347,347
969,347,347
970,347,347
971,347,347
972,347,347
973,348,347
974,347,347
975,347,347
976,347,347
977,347,347
978,347,347
979,349,347
980,350,347
981,347,347
982,351,347
983,352,347
984,353,347
985,354,347
986,355,347
987,356,347
988,357,357
989,357,357
990,357,357
991,357,357
992,357,357
993,357,357
994,357,357
995,357,357
996,357,357
997,357,357
998,357,357
999,358,357
1000,357,357
1001,357,357
1002,357,357
1003,357,357
1004,359,357
1005,357,357
1006,357,357
1007,357,357
1008,357,357
1009,360,357
1010,361,357
1011,357,357
1012,362,357
1013,363,357
1014,364,364
1015,364,364
1016,364,364
1017,364,364
1018,364,364
1019,364,364
1020,364,364
1021,364,364
1022,364,364
1023,364,364
1024,365,364
1025,364,364
1026,366,364
1027,367,364
1028,364,364
1029,364,364
1030,368,364
1031,364,364
1032,369,364
1033,364,364
1034,370,364
1035,371,364
1036,372,364
1037,373,364
1038,374,364
1039,375,364
1040,376,376
1041,376,376
1042,376,376
1043,376,376
1044,376,376
1045,376,376
1046,376,376
1047,376,376
1048,376,376
1049,376,376
1050,376,376
1051,376,376
1052,377,376
1053,376,376
1054,376,376
1055,376,376
1056,378,376
1057,376,376
1058,379,376
1059,380,376
1060,381,376
1061,382,376
1062,383,376
1063,384,376
1064,376,376
1065,385,376
1066,386,10
1067,387,387
1068,387,387
1069,387,387
1070,387,387
1071,388,387
1072,387,387
1073,387,387
1074,387,387
1075,387,387
1076,387,387
1077,389,387
1078,390,387
1079,388,387
1080,391,387
1081,392,387
1082,393,387
1083,394,387
1084,395,387
1085,396,387
1086,388,387
1087,397,387
1088,398,387
1089,399,387
1090,400,387
1091,401,387
