seqID,cluster,ancestor
0,1,1
1,1,1
2,2,1
3,1,1
4,1,1
5,1,1
6,3,1
7,4,1
8,5,1
9,4,1
10,1,1
11,6,1
12,6,1
13,7,1
14,6,1
15,7,1
16,7,1
17,6,1
18,6,1
19,8,1
20,7,1
21,7,1
22,8,1
23,6,1
24,9,1
25,8,1
26,10,10
27,10,10
28,10,10
29,10,10
30,10,10
31,10,10
32,11,10
33,12,10
34,13,10
35,14,10
36,14,10
37,15,10
38,13,10
39,14,10
40,15,10
41,14,10
42,16,10
43,15,10
44,17,10
45,17,10
46,15,10
47,16,10
48,16,10
49,14,10
50,16,10
51,16,10
52,18,18
53,18,18
54,18,18
55,18,18
56,18,18
57,19,18
58,20,18
59,21,18
60,20,18
61,18,18
62,22,18
63,23,18
64,24,18
65,23,18
66,22,18
67,24,18
68,24,18
69,25,18
70,25,18
71,23,18
72,24,18
73,24,18
74,24,18
75,24,18
76,26,18
77,24,18
78,27,27
79,27,27
80,27,27
81,27,27
82,27,27
83,28,27
84,29,27
85,30,27
86,27,27
87,31,27
88,31,27
89,32,27
90,32,27
91,31,27
92,32,27
93,33,27
94,33,27
95,34,27
96,35,27
97,33,27
98,32,27
99,34,27
100,35,27
101,34,27
102,33,27
103,34,27
104,36,1
105,36,1
106,37,37
107,38,37
108,39,37
109,39,37
110,40,37
111,41,37
112,41,37
113,39,37
114,40,37
115,41,37
116,41,37
117,41,37
118,42,37
119,43,37
120,41,37
121,43,37
122,43,37
123,41,37
124,41,37
125,43,37
126,44,37
127,43,37
128,43,37
129,41,37
130,45,45
131,45,45
132,45,45
133,45,45
134,45,45
135,45,45
136,46,45
137,45,45
138,47,45
139,48,45
140,49,45
141,49,45
142,50,45
143,49,45
144,49,45
145,51,45
146,51,45
147,51,45
148,52,45
149,49,45
150,51,45
151,52,45
152,52,45
153,53,45
154,53,45
155,51,45
156,54,27
157,55,55
158,56,55
159,57,55
160,57,55
161,57,55
162,58,55
163,59,55
164,59,55
165,57,55
166,58,55
167,59,55
168,60,55
169,61,55
170,61,55
171,57,55
172,61,55
173,62,55
174,61,55
175,63,55
176,60,55
177,62,55
178,61,55
179,61,55
180,62,55
181,62,55
182,64,1
183,64,1
184,65,65
185,66,65
186,66,65
187,67,65
188,68,65
189,69,65
190,70,65
191,70,65
192,66,65
193,69,65
194,68,65
195,71,65
196,67,65
197,71,65
198,71,65
199,71,65
200,71,65
201,70,65
202,72,65
203,73,65
204,71,65
205,73,65
206,73,65
207,72,65
208,74,55
209,74,55
210,74,55
211,74,55
212,74,55
213,74,55
214,74,55
215,75,75
216,76,75
217,77,75
218,78,75
219,79,75
220,80,75
221,81,75
222,81,75
223,81,75
224,80,75
225,82,75
226,82,75
227,81,75
228,82,75
229,82,75
230,80,75
231,82,75
232,82,75
233,82,75
234,26,18
235,26,18
236,26,18
237,26,18
238,26,18
239,83,18
240,83,18
241,84,1
242,85,37
243,83,18
244,83,18
245,83,18
246,85,37
247,84,1
248,86,18
249,87,18
250,88,18
251,84,1
252,89,18
253,90,18
254,91,18
255,92,1
256,93,37
257,91,18
258,91,18
259,90,18
260,94,1
261,94,1
262,94,1
263,95,95
264,96,95
265,97,95
266,98,95
267,99,95
268,99,95
269,100,95
270,99,95
271,101,95
272,100,95
273,99,95
274,100,95
275,100,95
276,100,95
277,100,95
278,99,95
279,101,95
280,102,95
281,100,95
282,102,95
283,103,95
284,101,95
285,102,95
286,104,37
287,105,1
288,105,1
289,104,37
290,104,37
291,104,37
292,106,37
293,107,37
294,106,37
295,106,37
296,107,37
297,9,1
298,108,1
299,105,1
300,107,37
301,107,37
302,109,109
303,110,109
304,111,109
305,112,109
306,113,109
307,114,109
308,115,109
309,114,109
310,115,109
311,116,109
312,117,117
313,117,117
314,117,117
315,117,117
316,117,117
317,117,117
318,118,117
319,119,117
320,120,117
321,121,117
322,120,117
323,122,117
324,121,117
325,123,117
326,122,117
327,123,117
328,124,117
329,122,117
330,124,117
331,123,117
332,121,117
333,124,117
334,125,117
335,123,117
336,124,117
337,123,117
338,126,18
339,127,127
340,128,127
341,128,127
342,127,127
343,128,127
344,129,127
345,130,127
346,131,127
347,131,127
348,131,127
349,132,127
350,132,127
351,131,127
352,132,127
353,133,127
354,134,127
355,132,127
356,133,127
357,132,127
358,135,127
359,134,127
360,136,127
361,133,127
362,134,127
363,134,127
364,137,137
365,137,137
366,137,137
367,137,137
368,137,137
369,137,137
370,138,137
371,139,137
372,137,137
373,140,137
374,137,137
375,141,137
376,142,137
377,141,137
378,143,137
379,141,137
380,143,137
381,143,137
382,141,137
383,141,137
384,142,137
385,144,137
386,143,137
387,145,137
388,144,137
389,141,137
390,146,146
391,146,146
392,146,146
393,146,146
394,147,146
395,146,146
396,148,146
397,149,146
398,150,146
399,146,146
400,146,146
401,151,146
402,152,146
403,152,146
404,151,146
405,151,146
406,151,146
407,151,146
408,153,146
409,152,146
410,153,146
411,152,146
412,154,146
413,153,146
414,153,146
415,154,146
416,155,155
417,155,155
418,156,155
419,155,155
420,155,155
421,157,155
422,158,155
423,159,155
424,159,155
425,158,155
426,158,155
427,159,155
428,160,155
429,159,155
430,161,155
431,158,155
432,162,155
433,162,155
434,162,155
435,160,155
436,162,155
437,162,155
438,160,155
439,162,155
440,162,155
441,162,155
442,163,75
443,163,75
444,163,75
445,163,75
446,163,75
447,163,75
448,164,1
449,164,1
450,165,1
451,165,1
452,166,166
453,167,166
454,168,166
455,169,166
456,170,166
457,171,166
458,171,166
459,172,166
460,173,166
461,171,166
462,173,166
463,173,166
464,173,166
465,173,166
466,173,166
467,173,166
468,174,18
469,174,18
470,174,18
471,175,18
472,176,18
473,175,18
474,177,177
475,178,177
476,179,177
477,179,177
478,180,177
479,181,177
480,182,177
481,183,177
482,183,177
483,183,177
484,183,177
485,184,177
486,183,177
487,183,177
488,183,177
489,183,177
490,185,177
491,184,177
492,185,177
493,184,177
494,186,27
495,187,18
496,186,27
497,186,27
498,188,75
499,186,27
500,189,75
501,190,75
502,191,75
503,187,18
504,191,75
505,187,18
506,187,18
507,192,75
508,187,18
509,193,193
510,194,27
511,195,193
512,196,193
513,197,193
514,198,193
515,199,193
516,200,193
517,201,193
518,202,193
519,203,193
520,204,18
521,205,205
522,206,205
523,207,205
524,207,205
525,207,205
526,207,205
527,208,205
528,207,205
529,209,205
530,210,205
531,207,205
532,209,205
533,210,205
534,211,205
535,210,205
536,211,205
537,210,205
538,212,205
539,213,205
540,211,205
541,212,205
542,212,205
543,213,205
544,213,205
545,210,205
546,214,27
547,214,27
548,214,27
549,214,27
550,215,146
551,214,27
552,214,27
553,214,27
554,214,27
555,216,216
556,217,216
557,218,216
558,219,216
559,220,216
560,221,216
561,222,216
562,223,216
563,222,216
564,221,216
565,222,216
566,222,216
567,222,216
568,222,216
569,222,216
570,222,216
571,224,216
572,225,18
573,226,1
574,225,18
575,226,1
576,225,18
577,225,18
578,225,18
579,225,18
580,225,18
581,227,216
582,226,1
583,225,18
584,226,1
585,225,18
586,225,18
587,225,18
588,228,75
589,229,18
590,226,1
591,226,1
592,226,1
593,230,230
594,231,230
595,225,18
596,232,230
597,233,230
598,234,27
599,234,27
600,234,27
601,234,27
602,234,27
603,234,27
604,234,27
605,235,235
606,236,235
607,237,235
608,238,235
609,238,235
610,238,235
611,239,235
612,240,235
613,241,235
614,242,235
615,242,235
616,242,235
617,241,235
618,241,235
619,242,235
620,241,235
621,242,235
622,242,235
623,241,235
624,243,243
625,243,243
626,243,243
627,244,243
628,245,243
629,243,243
630,243,243
631,246,243
632,247,243
633,247,243
634,247,243
635,248,243
636,247,243
637,248,243
638,249,243
639,248,243
640,249,243
641,248,243
642,249,243
643,246,243
644,249,243
645,250,243
646,250,243
647,250,243
648,251,243
649,249,243
650,252,18
651,252,18
652,252,18
653,252,18
654,252,18
655,252,18
656,253,253
657,254,253
658,255,253
659,255,253
660,255,253
661,256,253
662,257,253
663,258,253
664,259,253
665,259,253
666,259,253
667,260,253
668,259,253
669,259,253
670,260,253
671,260,253
672,259,253
673,260,253
674,259,253
675,260,253
676,261,261
677,261,261
678,261,261
679,261,261
680,261,261
681,261,261
682,262,261
683,263,261
684,264,261
685,265,261
686,265,261
687,265,261
688,264,261
689,265,261
690,265,261
691,265,261
692,266,261
693,265,261
694,267,261
695,266,261
696,265,261
697,265,261
698,268,261
699,267,261
700,268,261
701,268,261
702,269,269
703,269,269
704,270,269
705,271,269
706,269,269
707,269,269
708,272,269
709,273,269
710,272,269
711,274,269
712,273,269
713,274,269
714,275,269
715,275,269
716,273,269
717,274,269
718,274,269
719,274,269
720,275,269
721,274,269
722,275,269
723,275,269
724,276,269
725,276,269
726,275,269
727,276,269
728,277,1
729,277,1
730,277,1
731,278,37
732,279,1
733,279,1
734,280,1
735,279,1
736,279,1
737,279,1
738,278,37
739,281,281
740,282,281
741,283,281
742,284,281
743,285,281
744,286,281
745,287,281
746,288,281
747,287,281
748,287,281
749,289,281
750,288,281
751,288,281
752,290,281
753,290,281
754,291,205
755,292,127
756,293,293
757,294,293
758,295,293
759,294,293
760,295,293
761,296,293
762,297,293
763,294,293
764,295,293
765,298,293
766,298,293
767,298,293
768,298,293
769,298,293
770,299,293
771,300,293
772,298,293
773,298,293
774,298,293
775,300,293
776,301,293
777,300,293
778,298,293
779,300,293
780,302,1
781,302,1
782,302,1
783,302,1
784,302,1
785,302,1
786,303,303
787,304,303
788,305,303
789,306,303
790,305,303
791,307,303
792,308,303
793,306,303
794,306,303
795,308,303
796,309,303
797,309,303
798,310,303
799,310,303
800,310,303
801,310,303
802,311,303
803,309,303
804,312,303
805,313,303
806,314,314
807,314,314
808,314,314
809,314,314
810,314,314
811,314,314
812,315,314
813,316,314
814,314,314
815,317,314
816,318,314
817,319,314
818,319,314
819,318,314
820,319,314
821,319,314
822,320,314
823,320,314
824,320,314
825,321,314
826,318,314
827,321,314
828,321,314
829,320,314
830,319,314
831,321,314
832,322,18
833,323,177
834,322,18
835,322,18
836,324,177
837,322,18
838,324,177
839,322,18
840,322,18
841,324,177
842,322,18
843,325,177
844,322,18
845,322,18
846,322,18
847,326,326
848,327,326
849,328,326
850,329,326
851,330,326
852,331,326
853,332,326
854,333,326
855,331,326
856,333,326
857,333,326
858,334,18
859,334,18
860,335,18
861,336,18
862,334,18
863,336,18
864,334,18
865,335,18
866,334,18
867,334,18
868,334,18
869,337,75
870,338,193
871,336,18
872,337,75
873,334,18
874,339,18
875,336,18
876,336,18
877,337,75
878,340,18
879,341,18
880,342,18
881,343,343
882,344,75
883,345,343
884,346,346
885,347,346
886,346,346
887,346,346
888,346,346
889,346,346
890,348,346
891,349,346
892,349,346
893,350,346
894,346,346
895,351,346
896,351,346
897,352,346
898,350,346
899,352,346
900,352,346
901,353,346
902,353,346
903,351,346
904,353,346
905,353,346
906,354,346
907,353,346
908,352,346
909,353,346
910,355,355
911,355,355
912,355,355
913,355,355
914,355,355
915,355,355
916,356,355
917,357,355
918,355,355
919,355,355
920,358,355
921,359,355
922,360,355
923,361,355
924,361,355
925,361,355
926,362,355
927,362,355
928,361,355
929,360,355
930,362,355
931,362,355
932,363,355
933,364,355
934,361,355
935,362,355
936,365,365
937,365,365
938,365,365
939,365,365
940,365,365
941,365,365
942,366,365
943,367,365
944,368,365
945,365,365
946,369,365
947,368,365
948,370,365
949,368,365
950,371,365
951,369,365
952,371,365
953,371,365
954,372,365
955,372,365
956,369,365
957,373,365
958,371,365
959,373,365
960,373,365
961,372,365
962,374,281
963,374,281
964,374,281
965,374,281
966,375,375
967,376,375
968,377,375
969,376,375
970,378,375
971,379,375
972,379,375
973,380,375
974,379,375
975,379,375
976,381,375
977,379,375
978,381,375
979,381,375
980,382,375
981,382,375
982,381,375
983,383,375
984,384,375
985,382,375
986,382,375
987,385,375
988,386,314
989,386,314
990,386,314
991,386,314
992,386,314
993,387,387
994,388,387
995,389,387
996,390,387
997,391,387
998,389,387
999,392,387
1000,391,387
1001,392,387
1002,393,387
1003,391,387
1004,394,387
1005,392,387
1006,394,387
1007,393,387
1008,393,387
1009,395,387
1010,393,387
1011,394,387
1012,393,387
1013,395,387
1014,396,396
1015,397,396
1016,396,396
1017,398,396
1018,399,396
1019,398,396
1020,400,396
1021,401,396
1022,401,396
1023,401,396
1024,401,396
1025,401,396
1026,401,396
1027,402,396
1028,400,396
1029,401,396
1030,403,396
1031,402,396
1032,403,396
1033,401,396
1034,403,396
1035,403,396
1036,401,396
1037,403,396
1038,402,396
1039,403,396
1040,404,355
1041,404,355
1042,404,355
1043,404,355
1044,404,355
1045,404,355
1046,404,355
1047,405,405
1048,406,405
1049,407,405
1050,408,405
1051,409,405
1052,410,405
1053,411,405
1054,408,405
1055,412,405
1056,411,405
1057,411,405
1058,412,405
1059,412,405
1060,412,405
1061,412,405
1062,413,405
1063,412,405
1064,412,405
1065,413,405
1066,414,10
1067,415,10
1068,416,10
1069,416,10
1070,417,10
1071,417,10
1072,417,10
1073,417,10
1074,416,10
1075,417,10
1076,417,10
1077,418,10
1078,419,10
1079,419,10
1080,420,10
1081,420,10
1082,420,10
1083,421,10
1084,420,10
1085,419,10
1086,417,10
1087,422,10
1088,420,10
1089,421,10
1090,421,10
1091,420,10
