seqID,cluster,ancestor
533,272,126
534,718,126
535,907,126
536,494,494
537,758,758
538,74,74
539,596,596
540,324,324
541,786,786
542,416,416
543,922,922
544,640,640
545,535,535
546,304,14
547,417,14
548,304,14
549,777,14
550,561,14
551,405,14
552,1034,14
553,14,14
554,870,14
555,370,14
556,157,14
557,90,90
558,779,14
559,307,307
560,451,451
561,904,14
562,436,436
563,680,680
564,340,340
565,389,389
566,328,328
567,591,591
568,527,527
569,469,469
570,78,78
571,237,237
572,59,17
573,995,193
574,216,193
575,255,193
576,714,193
577,454,275
578,335,275
579,467,275
580,530,193
581,929,275
582,193,193
583,239,239
584,336,336
585,275,275
586,102,102
587,836,836
588,790,790
589,807,807
590,167,167
591,248,248
592,845,845
593,334,334
594,17,17
595,228,228
596,86,86
597,621,621
598,808,649
599,327,235
600,905,511
601,431,166
602,531,166
603,548,511
604,511,511
605,62,19
606,999,649
607,649,649
608,243,166
609,573,573
610,720,166
611,509,509
612,84,84
613,300,300
614,235,235
615,19,19
616,166,166
617,214,214
618,497,497
619,984,984
620,1008,1008
621,773,773
622,154,154
623,750,750
624,432,142
625,432,142
626,432,142
627,144,142
628,727,142
629,432,142
630,142,142
631,983,524
632,472,142
633,794,524
634,322,142
635,16,16
636,761,142
637,557,557
638,986,142
639,551,524
640,1006,142
641,643,643
642,262,262
643,524,524
644,859,859
645,267,267
646,804,804
647,738,738
648,131,131
649,926,926
650,442,314
651,442,314
652,495,314
653,1014,314
654,169,104
655,223,104
656,942,942
657,948,314
658,821,314
659,713,314
660,314,314
661,528,528
662,660,660
663,104,104
664,726,726
665,842,842
666,444,444
667,532,532
668,121,121
669,406,406
670,456,456
671,435,435
672,277,277
673,605,605
674,280,280
675,471,471
676,13,9
677,1005,9
678,828,9
679,538,9
680,13,9
681,13,9
682,631,9
683,739,9
684,282,9
685,9,9
686,133,9
687,171,9
688,101,9
689,882,9
690,745,9
691,890,9
692,403,403
693,493,9
694,754,754
695,751,751
696,976,976
697,887,887
698,563,563
699,462,462
700,15,15
701,1010,1010
702,191,153
703,253,153
704,191,153
705,393,153
706,893,153
707,938,153
708,1036,365
709,642,153
710,651,153
711,539,153
712,153,153
713,556,556
714,990,153
715,453,453
716,309,153
717,589,589
718,220,220
719,365,365
720,38,38
721,743,743
722,949,949
723,298,298
724,801,801
725,558,558
726,682,153
727,45,45
728,87,87
729,1026,87
730,87,87
731,503,87
732,961,87
733,958,87
734,979,87
735,787,87
736,632,87
737,952,87
738,837,87
739,869,87
740,386,87
741,119,87
742,930,87
743,733,87
744,669,669
745,1002,87
746,796,87
747,900,87
748,861,87
749,491,491
750,516,516
751,945,945
752,703,87
753,234,234
754,139,139
755,572,139
756,139,139
757,425,139
758,658,139
759,316,139
760,283,139
761,381,139
762,822,139
763,430,139
764,763,139
765,939,139
766,600,139
767,1009,139
768,817,139
769,753,139
770,383,383
771,595,139
772,580,580
773,770,139
774,813,139
775,633,633
776,913,913
777,73,73
778,868,868
779,27,27
780,111,100
781,641,100
782,554,100
783,111,100
784,120,100
785,581,100
786,387,387
787,100,100
788,577,100
789,843,100
790,661,100
791,12,12
792,806,806
793,28,28
794,674,100
795,429,429
796,321,321
797,502,502
798,146,146
799,398,398
800,894,894
801,957,957
802,855,855
803,793,793
804,1027,1027
805,901,901
806,22,22
807,865,22
808,22,22
809,369,22
810,130,22
811,593,22
812,534,22
813,347,22
814,852,22
815,178,22
816,41,22
817,722,22
818,650,22
819,229,22
820,143,22
821,766,22
822,265,265
823,735,22
824,379,379
825,1020,1020
826,26,22
827,47,47
828,155,155
829,858,858
830,279,279
831,284,284
832,113,29
833,490,29
834,113,29
835,113,29
836,113,29
837,968,29
838,110,29
839,423,29
840,29,29
841,884,29
842,746,29
843,853,853
844,57,57
845,66,29
846,918,29
847,678,29
848,61,61
849,697,697
850,418,418
851,384,384
852,221,221
853,910,910
854,604,604
855,710,710
856,4,4
857,206,206
858,576,402
859,998,402
860,242,18
861,576,402
862,55,18
863,20,18
864,920,372
865,881,402
866,826,402
867,402,402
868,866,402
869,372,372
870,973,402
871,1012,1012
872,525,402
873,542,402
874,371,371
875,815,402
876,567,567
877,18,18
878,412,412
879,610,610
880,149,149
881,1029,1029
882,835,835
883,810,810
884,109,5
885,687,5
886,778,5
887,184,5
888,915,5
889,330,5
890,211,5
891,616,5
892,696,5
893,172,5
894,5,5
895,129,5
896,974,5
897,830,830
898,634,5
899,547,5
900,202,202
901,44,5
902,885,885
903,689,689
904,783,783
905,523,523
906,683,683
907,1022,1022
908,686,686
909,607,607
910,21,21
911,927,21
912,21,21
913,521,21
914,127,21
915,962,21
916,233,21
917,827,21
918,629,21
919,368,21
920,624,21
921,688,21
922,841,21
923,359,21
924,212,21
925,798,21
926,363,363
927,771,771
928,474,21
929,247,247
930,996,996
931,803,803
932,749,749
933,354,354
934,122,122
935,834,834
936,60,60
937,60,60
938,60,60
939,933,60
940,60,60
941,60,60
942,671,60
943,434,60
944,847,60
945,60,60
946,559,60
947,656,60
948,241,60
949,438,60
950,249,60
951,744,60
952,210,60
953,752,60
954,455,455
955,124,60
956,737,60
957,147,147
958,742,60
959,401,401
960,512,512
961,694,694
962,118,118
963,485,118
964,333,118
965,781,118
966,118,118
967,299,118
968,305,118
969,1033,118
970,676,118
971,151,118
972,289,118
973,256,256
974,424,118
975,721,118
976,566,118
977,152,118
978,972,118
979,225,225
980,879,118
981,183,118
982,439,439
983,415,415
984,903,903
985,291,291
986,923,923
987,441,441
988,95,40
989,863,112
990,679,246
991,95,40
992,263,112
993,342,112
994,377,377
995,840,112
996,301,112
997,112,112
998,504,112
999,1019,1019
1000,443,112
1001,704,704
1002,812,812
1003,407,377
1004,40,40
1005,246,246
1006,427,427
1007,226,226
1008,175,175
1009,719,719
1010,344,344
1011,515,515
1012,867,867
1013,53,53
1014,943,338
1015,574,162
1016,165,108
1017,197,108
1018,860,162
1019,380,338
1020,769,769
1021,306,162
1022,108,108
1023,338,338
1024,951,951
1025,162,162
1026,24,24
1027,500,500
1028,729,108
1029,668,668
1030,366,366
1031,564,564
1032,871,871
1033,988,988
1034,303,303
1035,23,23
1036,797,797
1037,360,360
1038,91,91
1039,670,670
1040,145,33
1041,599,33
1042,891,83
1043,989,83
1044,764,33
1045,145,33
1046,946,33
1047,934,33
1048,264,33
1049,975,138
1050,83,83
1051,954,954
1052,373,373
1053,638,33
1054,33,33
1055,138,138
1056,741,741
1057,1004,1004
1058,652,652
1059,914,914
1060,459,459
1061,419,419
1062,526,526
1063,200,200
1064,522,522
1065,762,762
1066,89,32
1067,617,32
1068,673,32
1069,355,32
1070,675,32
1071,626,32
1072,188,32
1073,89,32
1074,909,32
1075,698,32
1076,663,32
1077,281,281
1078,619,619
1079,730,730
1080,222,222
1081,919,919
1082,399,399
1083,458,458
1084,421,421
1085,449,449
1086,32,32
1087,400,400
1088,50,50
1089,492,492
1090,486,486
1091,179,179
