seqID,cluster,ancestor,level
867,377,374,3
868,377,374,3
869,378,374,4
870,379,374,5
871,378,374,4
872,378,374,4
873,380,374,6
874,380,374,6
875,380,374,6
876,381,374,7
877,380,374,6
878,380,374,6
879,380,374,6
880,380,374,6
881,382,374,2
882,383,374,6
883,380,374,6
884,384,384,0
885,385,384,1
886,384,384,0
887,384,384,0
888,384,384,0
889,384,384,0
890,386,384,2
891,387,384,3
892,387,384,3
893,388,384,4
894,384,384,0
895,389,384,5
896,389,384,5
897,390,384,7
898,388,384,4
899,390,384,7
900,390,384,7
901,391,384,8
902,392,384,7
903,389,384,5
904,393,384,8
905,393,384,8
906,394,384,8
907,395,384,5
908,390,384,7
909,396,384,6
910,397,397,0
911,397,397,0
912,397,397,0
913,397,397,0
914,397,397,0
915,397,397,0
916,398,397,1
917,399,397,5
918,397,397,0
919,397,397,0
920,400,397,6
921,401,397,7
922,402,397,8
923,403,397,9
924,403,397,9
925,403,397,9
926,404,397,5
927,405,397,6
928,406,397,4
929,407,397,4
930,408,397,5
931,409,397,3
932,410,397,3
933,411,397,4
934,412,397,2
935,413,397,2
936,414,414,0
937,414,414,0
938,414,414,0
939,414,414,0
940,414,414,0
941,414,414,0
942,415,414,1
943,416,414,2
944,417,414,3
945,414,414,0
946,418,414,5
947,417,414,3
948,419,414,6
949,417,414,3
950,420,414,7
951,418,414,5
952,420,414,7
953,420,414,7
954,421,414,8
955,421,414,8
956,418,414,5
957,422,414,5
958,420,414,7
959,423,414,6
960,424,414,6
961,425,414,4
962,426,426,0
963,426,426,0
964,426,426,0
965,426,426,0
966,426,426,0
967,426,426,0
968,427,426,1
969,426,426,0
970,428,426,2
971,429,426,3
972,430,426,4
973,431,426,5
974,431,426,5
975,429,426,3
976,432,426,6
977,432,426,6
978,432,426,6
979,432,426,6
980,433,426,7
981,433,426,7
982,432,426,6
983,434,426,3
984,435,426,1
985,433,426,7
986,436,426,2
987,437,426,1
988,438,438,0
989,438,438,0
990,439,438,1
991,438,438,0
992,438,438,0
993,438,438,0
994,440,438,2
995,441,438,3
996,441,438,3
997,441,438,3
998,441,438,3
999,442,438,9
1000,441,438,3
1001,442,438,9
1002,443,438,10
1003,443,438,10
1004,444,438,9
1005,445,438,10
1006,446,438,4
1007,447,438,7
1008,447,438,7
1009,448,438,7
1010,449,438,8
1011,450,438,8
1012,451,438,5
1013,452,438,6
1014,453,453,0
1015,454,453,1
1016,453,453,0
1017,455,453,2
1018,456,453,3
1019,455,453,2
1020,457,453,4
1021,458,453,5
1022,458,453,5
1023,458,453,5
1024,458,453,5
1025,458,453,5
1026,458,453,5
1027,459,453,6
1028,457,453,4
1029,458,453,5
1030,460,453,7
1031,459,453,6
1032,460,453,7
1033,458,453,5
1034,460,453,7
1035,460,453,7
1036,458,453,5
1037,460,453,7
1038,459,453,6
1039,461,453,4
1040,462,462,0
1041,462,462,0
1042,463,462,1
1043,462,462,0
1044,464,462,2
1045,462,462,0
1046,462,462,0
1047,465,462,3
1048,466,462,4
1049,462,462,0
1050,466,462,4
1051,467,462,5
1052,466,462,4
1053,466,462,4
1054,466,462,4
1055,466,462,4
1056,468,462,6
1057,469,462,7
1058,470,462,5
1059,471,462,6
1060,472,462,6
1061,473,462,3
1062,474,462,5
1063,475,462,3
1064,476,462,4
1065,477,462,7
1066,478,482,3
1067,479,482,2
1068,480,482,3
1069,481,482,4
1070,481,482,4
1071,482,482,0
1072,483,482,1
1073,479,482,2
1074,479,482,2
1075,480,482,3
1076,481,482,4
1077,484,482,5
1078,481,482,4
1079,481,482,4
1080,481,482,4
1081,481,482,4
1082,484,482,5
1083,485,482,7
1084,481,482,4
1085,481,482,4
1086,481,482,4
1087,486,482,7
1088,487,482,6
1089,488,482,6
1090,489,482,5
1091,484,482,5
